the_geom,the_geom_webmercator,collection_date,count,test_result,etl_timestamp,objectid
,,2020-12-22 05:00:00+00,916,positive,2024-12-09 16:00:01.938486+00,284458
,,2021-05-02 04:00:00+00,3318,negative,2024-12-09 16:00:01.938486+00,284459
,,2023-09-26 04:00:00+00,115,positive,2024-12-09 16:00:01.938486+00,285556
,,2021-09-01 04:00:00+00,7834,negative,2024-12-09 16:00:01.938486+00,285557
,,2020-07-28 04:00:00+00,132,positive,2024-12-09 16:00:01.938486+00,285558
,,2021-01-08 05:00:00+00,8690,negative,2024-12-09 16:00:01.938486+00,285559
,,2021-05-17 04:00:00+00,191,positive,2024-12-09 16:00:01.938486+00,285560
,,2023-06-18 04:00:00+00,86,negative,2024-12-09 16:00:01.938486+00,285561
,,2023-02-21 05:00:00+00,198,positive,2024-12-09 16:00:01.938486+00,285562
,,2021-11-22 05:00:00+00,478,positive,2024-12-09 16:00:01.938486+00,285563
,,2020-05-11 04:00:00+00,1332,negative,2024-12-09 16:00:01.938486+00,285564
,,2022-08-15 04:00:00+00,1912,negative,2024-12-09 16:00:01.938486+00,285565
,,2023-11-22 05:00:00+00,98,positive,2024-12-09 16:00:01.938486+00,285566
,,2021-07-22 04:00:00+00,3458,negative,2024-12-09 16:00:01.938486+00,285567
,,2022-03-25 04:00:00+00,77,positive,2024-12-09 16:00:01.938486+00,285568
,,2024-03-14 04:00:00+00,206,negative,2024-12-09 16:00:01.938486+00,285569
,,2020-09-21 04:00:00+00,103,positive,2024-12-09 16:00:01.938486+00,285570
,,2022-12-09 05:00:00+00,1719,negative,2024-12-09 16:00:01.938486+00,285571
,,2023-04-25 04:00:00+00,34,positive,2024-12-09 16:00:01.938486+00,285572
,,2021-03-12 05:00:00+00,6033,negative,2024-12-09 16:00:01.938486+00,285573
,,2020-11-07 05:00:00+00,493,positive,2024-12-09 16:00:01.938486+00,285574
,,2023-07-23 04:00:00+00,22,positive,2024-12-09 16:00:01.938486+00,285575
,,2024-04-20 04:00:00+00,146,negative,2024-12-09 16:00:01.938486+00,285576
,,2021-02-02 05:00:00+00,290,positive,2024-12-09 16:00:01.938486+00,285577
,,2021-06-25 04:00:00+00,3091,negative,2024-12-09 16:00:01.938486+00,285578
,,2023-03-22 04:00:00+00,935,negative,2024-12-09 16:00:01.938486+00,285579
,,2022-07-05 04:00:00+00,2183,negative,2024-12-09 16:00:01.938486+00,285580
,,2021-10-28 04:00:00+00,221,positive,2024-12-09 16:00:01.938486+00,285581
,,2023-12-15 05:00:00+00,112,positive,2024-12-09 16:00:01.938486+00,285582
,,2022-02-24 05:00:00+00,7085,negative,2024-12-09 16:00:01.938486+00,285583
,,2022-11-13 05:00:00+00,114,positive,2024-12-09 16:00:01.938486+00,285584
,,2020-06-19 04:00:00+00,2587,negative,2024-12-09 16:00:01.938486+00,285585
,,2023-08-12 04:00:00+00,105,negative,2024-12-09 16:00:01.938486+00,285586
,,2020-09-12 04:00:00+00,60,positive,2024-12-09 16:00:01.938486+00,285587
,,2021-07-13 04:00:00+00,3566,negative,2024-12-09 16:00:01.938486+00,285588
,,2023-11-11 05:00:00+00,53,positive,2024-12-09 16:00:01.938486+00,285589
,,2020-05-20 04:00:00+00,2002,negative,2024-12-09 16:00:01.938486+00,285590
,,2024-03-25 04:00:00+00,168,negative,2024-12-09 16:00:01.938486+00,285591
,,2022-08-04 04:00:00+00,1960,negative,2024-12-09 16:00:01.938486+00,285592
,,2022-04-05 04:00:00+00,231,positive,2024-12-09 16:00:01.938486+00,285593
,,2021-12-01 05:00:00+00,568,positive,2024-12-09 16:00:01.938486+00,285594
,,2024-01-23 05:00:00+00,150,positive,2024-12-09 16:00:01.938486+00,285595
,,2021-09-21 04:00:00+00,343,positive,2024-12-09 16:00:01.938486+00,285596
,,2022-06-10 04:00:00+00,2536,negative,2024-12-09 16:00:01.938486+00,285597
,,2020-03-11 04:00:00+00,6,positive,2024-12-09 16:00:01.938486+00,285598
,,2023-09-06 04:00:00+00,153,negative,2024-12-09 16:00:01.938486+00,285599
,,2022-10-05 04:00:00+00,245,positive,2024-12-09 16:00:01.938486+00,285600
,,2022-01-28 05:00:00+00,8089,negative,2024-12-09 16:00:01.938486+00,285601
,,2020-07-16 04:00:00+00,3615,negative,2024-12-09 16:00:01.938486+00,285602
,,2020-12-26 05:00:00+00,4346,negative,2024-12-09 16:00:01.938486+00,285603
,,2023-06-15 04:00:00+00,95,negative,2024-12-09 16:00:01.938486+00,285604
,,2023-01-23 05:00:00+00,337,positive,2024-12-09 16:00:01.938486+00,285605
,,2021-04-28 04:00:00+00,469,positive,2024-12-09 16:00:01.938486+00,285606
,,2022-01-10 05:00:00+00,10907,negative,2024-12-09 16:00:01.938486+00,285607
,,2020-08-03 04:00:00+00,3105,negative,2024-12-09 16:00:01.938486+00,285608
,,2021-09-07 04:00:00+00,355,positive,2024-12-09 16:00:01.938486+00,285609
,,2022-05-15 04:00:00+00,1431,negative,2024-12-09 16:00:01.938486+00,285610
,,2024-01-29 05:00:00+00,144,positive,2024-12-09 16:00:01.938486+00,285611
,,2020-03-25 04:00:00+00,224,positive,2024-12-09 16:00:01.938486+00,285612
,,2022-09-29 04:00:00+00,198,positive,2024-12-09 16:00:01.938486+00,285613
,,2023-10-02 04:00:00+00,149,negative,2024-12-09 16:00:01.938486+00,285614
,,2023-10-01 04:00:00+00,54,positive,2024-12-09 16:00:01.938486+00,285615
,,2022-05-16 04:00:00+00,686,positive,2024-12-09 16:00:01.938486+00,285616
,,2021-09-12 04:00:00+00,2955,negative,2024-12-09 16:00:01.938486+00,285617
,,2022-01-05 05:00:00+00,5503,positive,2024-12-09 16:00:01.938486+00,285618
,,2022-09-28 04:00:00+00,1905,negative,2024-12-09 16:00:01.938486+00,285619
,,2024-01-30 05:00:00+00,214,negative,2024-12-09 16:00:01.938486+00,285620
,,2020-08-08 04:00:00+00,84,positive,2024-12-09 16:00:01.938486+00,285621
,,2020-03-20 04:00:00+00,61,negative,2024-12-09 16:00:01.938486+00,285622
,,2022-10-12 04:00:00+00,198,positive,2024-12-09 16:00:01.938486+00,285623
,,2021-09-26 04:00:00+00,170,positive,2024-12-09 16:00:01.938486+00,285624
,,2024-01-16 05:00:00+00,136,positive,2024-12-09 16:00:01.938486+00,285625
,,2020-07-21 04:00:00+00,2917,negative,2024-12-09 16:00:01.938486+00,285626
,,2022-01-23 05:00:00+00,1964,negative,2024-12-09 16:00:01.938486+00,285627
,,2022-06-03 04:00:00+00,2659,negative,2024-12-09 16:00:01.938486+00,285628
,,2023-09-13 04:00:00+00,158,negative,2024-12-09 16:00:01.938486+00,285629
,,2023-03-06 05:00:00+00,86,positive,2024-12-09 16:00:01.938486+00,285630
,,2021-06-09 04:00:00+00,44,positive,2024-12-09 16:00:01.938486+00,285631
,,2021-01-17 05:00:00+00,5139,negative,2024-12-09 16:00:01.938486+00,285632
,,2023-07-07 04:00:00+00,100,negative,2024-12-09 16:00:01.938486+00,285633
,,2021-02-26 05:00:00+00,7868,negative,2024-12-09 16:00:01.938486+00,285634
,,2023-03-30 04:00:00+00,46,positive,2024-12-09 16:00:01.938486+00,285635
,,2022-12-03 05:00:00+00,1368,negative,2024-12-09 16:00:01.938486+00,285636
,,2020-10-20 04:00:00+00,381,positive,2024-12-09 16:00:01.938486+00,285637
,,2022-11-18 05:00:00+00,1650,negative,2024-12-09 16:00:01.938486+00,285638
,,2023-08-17 04:00:00+00,73,positive,2024-12-09 16:00:01.938486+00,285639
,,2020-06-18 04:00:00+00,144,positive,2024-12-09 16:00:01.938486+00,285640
,,2022-02-25 05:00:00+00,71,positive,2024-12-09 16:00:01.938486+00,285641
,,2022-06-30 04:00:00+00,324,positive,2024-12-09 16:00:01.938486+00,285642
,,2023-12-10 05:00:00+00,140,negative,2024-12-09 16:00:01.938486+00,285643
,,2021-10-27 04:00:00+00,11474,negative,2024-12-09 16:00:01.938486+00,285644
,,2024-04-17 04:00:00+00,11,positive,2024-12-09 16:00:01.938486+00,285645
,,2023-07-20 04:00:00+00,64,negative,2024-12-09 16:00:01.938486+00,285646
,,2023-03-25 04:00:00+00,42,positive,2024-12-09 16:00:01.938486+00,285647
,,2021-02-09 05:00:00+00,7812,negative,2024-12-09 16:00:01.938486+00,285648
,,2021-06-18 04:00:00+00,30,positive,2024-12-09 16:00:01.938486+00,285649
,,2022-12-10 05:00:00+00,142,positive,2024-12-09 16:00:01.938486+00,285650
,,2021-03-07 05:00:00+00,186,positive,2024-12-09 16:00:01.938486+00,285651
,,2020-11-12 05:00:00+00,8438,negative,2024-12-09 16:00:01.938486+00,285652
,,2023-04-24 04:00:00+00,609,negative,2024-12-09 16:00:01.938486+00,285653
,,2022-12-29 05:00:00+00,1165,negative,2024-12-09 16:00:01.938486+00,285654
,,2020-11-27 05:00:00+00,925,positive,2024-12-09 16:00:01.938486+00,285655
,,2021-03-24 04:00:00+00,7374,negative,2024-12-09 16:00:01.938486+00,285656
,,2023-05-07 04:00:00+00,13,positive,2024-12-09 16:00:01.938486+00,285657
,,2020-04-02 04:00:00+00,366,positive,2024-12-09 16:00:01.938486+00,285658
,,2022-09-21 04:00:00+00,248,positive,2024-12-09 16:00:01.938486+00,285659
,,2022-05-23 04:00:00+00,3262,negative,2024-12-09 16:00:01.938486+00,285660
,,2021-08-30 04:00:00+00,378,positive,2024-12-09 16:00:01.938486+00,285661
,,2022-01-18 05:00:00+00,10402,negative,2024-12-09 16:00:01.938486+00,285662
,,2024-02-06 05:00:00+00,134,positive,2024-12-09 16:00:01.938486+00,285663
,,2020-07-26 04:00:00+00,2616,negative,2024-12-09 16:00:01.938486+00,285664
,,2023-09-24 04:00:00+00,109,negative,2024-12-09 16:00:01.938486+00,285665
,,2020-12-26 05:00:00+00,408,positive,2024-12-09 16:00:01.938486+00,285666
,,2023-01-23 05:00:00+00,1167,negative,2024-12-09 16:00:01.938486+00,285667
,,2021-04-28 04:00:00+00,8320,negative,2024-12-09 16:00:01.938486+00,285668
,,2023-06-15 04:00:00+00,22,positive,2024-12-09 16:00:01.938486+00,285669
,,2023-01-21 05:00:00+00,171,positive,2024-12-09 16:00:01.938486+00,285670
,,2020-12-04 05:00:00+00,8532,negative,2024-12-09 16:00:01.938486+00,285671
,,2023-05-16 04:00:00+00,210,negative,2024-12-09 16:00:01.938486+00,285672
,,2021-04-18 04:00:00+00,385,positive,2024-12-09 16:00:01.938486+00,285673
,,2021-12-11 05:00:00+00,360,positive,2024-12-09 16:00:01.938486+00,285674
,,2020-04-28 04:00:00+00,1318,negative,2024-12-09 16:00:01.938486+00,285675
,,2020-09-02 04:00:00+00,126,positive,2024-12-09 16:00:01.938486+00,285676
,,2023-10-24 04:00:00+00,69,positive,2024-12-09 16:00:01.938486+00,285677
,,2024-03-11 04:00:00+00,193,negative,2024-12-09 16:00:01.938486+00,285678
,,2022-08-18 04:00:00+00,1749,negative,2024-12-09 16:00:01.938486+00,285679
,,2021-08-04 04:00:00+00,4690,negative,2024-12-09 16:00:01.938486+00,285680
,,2022-04-23 04:00:00+00,105,positive,2024-12-09 16:00:01.938486+00,285681
,,2023-07-10 04:00:00+00,72,negative,2024-12-09 16:00:01.938486+00,285682
,,2023-03-03 05:00:00+00,102,positive,2024-12-09 16:00:01.938486+00,285683
,,2021-01-30 05:00:00+00,6381,negative,2024-12-09 16:00:01.938486+00,285684
,,2021-05-27 04:00:00+00,108,positive,2024-12-09 16:00:01.938486+00,285685
,,2020-10-09 04:00:00+00,217,positive,2024-12-09 16:00:01.938486+00,285686
,,2020-05-25 04:00:00+00,1443,negative,2024-12-09 16:00:01.938486+00,285687
,,2023-12-02 05:00:00+00,72,positive,2024-12-09 16:00:01.938486+00,285688
,,2021-07-08 04:00:00+00,3261,negative,2024-12-09 16:00:01.938486+00,285689
,,2022-03-15 04:00:00+00,91,positive,2024-12-09 16:00:01.938486+00,285690
,,2022-07-24 04:00:00+00,1137,negative,2024-12-09 16:00:01.938486+00,285691
,,2021-11-04 04:00:00+00,267,positive,2024-12-09 16:00:01.938486+00,285692
,,2021-03-06 05:00:00+00,5229,negative,2024-12-09 16:00:01.938486+00,284734
,,2020-11-13 05:00:00+00,1024,positive,2024-12-09 16:00:01.938486+00,284735
,,2023-04-23 04:00:00+00,15,positive,2024-12-09 16:00:01.938486+00,284736
,,2022-12-11 05:00:00+00,1113,negative,2024-12-09 16:00:01.938486+00,284737
,,2022-10-03 04:00:00+00,244,positive,2024-12-09 16:00:01.938486+00,284738
,,2020-07-14 04:00:00+00,2909,negative,2024-12-09 16:00:01.938486+00,284739
,,2020-03-13 04:00:00+00,12,positive,2024-12-09 16:00:01.938486+00,284740
,,2024-01-25 05:00:00+00,147,positive,2024-12-09 16:00:01.938486+00,284741
,,2022-06-12 04:00:00+00,1360,negative,2024-12-09 16:00:01.938486+00,284742
,,2023-09-04 04:00:00+00,149,negative,2024-12-09 16:00:01.938486+00,284743
,,2021-09-19 04:00:00+00,157,positive,2024-12-09 16:00:01.938486+00,284744
,,2022-01-30 05:00:00+00,1788,negative,2024-12-09 16:00:01.938486+00,284745
,,2021-08-02 04:00:00+00,232,positive,2024-12-09 16:00:01.938486+00,284746
,,2022-04-25 04:00:00+00,3979,negative,2024-12-09 16:00:01.938486+00,284747
,,2023-10-22 04:00:00+00,126,negative,2024-12-09 16:00:01.938486+00,284748
,,2021-12-13 05:00:00+00,11324,negative,2024-12-09 16:00:01.938486+00,284749
,,2020-08-31 04:00:00+00,2569,negative,2024-12-09 16:00:01.938486+00,284750
,,2024-03-13 04:00:00+00,39,positive,2024-12-09 16:00:01.938486+00,284751
,,2022-08-16 04:00:00+00,336,positive,2024-12-09 16:00:01.938486+00,284752
,,2020-04-30 04:00:00+00,416,positive,2024-12-09 16:00:01.938486+00,284753
,,2023-01-09 05:00:00+00,268,positive,2024-12-09 16:00:01.938486+00,284754
,,2020-12-08 05:00:00+00,7490,negative,2024-12-09 16:00:01.938486+00,284755
,,2023-05-28 04:00:00+00,66,negative,2024-12-09 16:00:01.938486+00,284756
,,2021-04-14 04:00:00+00,701,positive,2024-12-09 16:00:01.938486+00,284757
,,2022-05-05 04:00:00+00,437,positive,2024-12-09 16:00:01.938486+00,284758
,,2021-08-16 04:00:00+00,3882,negative,2024-12-09 16:00:01.938486+00,284759
,,2022-09-07 04:00:00+00,1745,negative,2024-12-09 16:00:01.938486+00,284760
,,2024-02-20 05:00:00+00,250,negative,2024-12-09 16:00:01.938486+00,284761
,,2020-08-13 04:00:00+00,142,positive,2024-12-09 16:00:01.938486+00,284762
,,2020-04-16 04:00:00+00,934,negative,2024-12-09 16:00:01.938486+00,284763
,,2021-12-31 05:00:00+00,3053,positive,2024-12-09 16:00:01.938486+00,284764
,,2023-10-12 04:00:00+00,68,positive,2024-12-09 16:00:01.938486+00,284765
,,2022-12-29 05:00:00+00,288,positive,2024-12-09 16:00:01.938486+00,284766
,,2021-03-24 04:00:00+00,610,positive,2024-12-09 16:00:01.938486+00,284767
,,2023-05-07 04:00:00+00,405,negative,2024-12-09 16:00:01.938486+00,284768
,,2020-11-27 05:00:00+00,6177,negative,2024-12-09 16:00:01.938486+00,284769
,,2022-03-27 04:00:00+00,31,positive,2024-12-09 16:00:01.938486+00,284770
,,2023-11-20 05:00:00+00,114,positive,2024-12-09 16:00:01.938486+00,284771
,,2024-03-16 04:00:00+00,156,negative,2024-12-09 16:00:01.938486+00,284772
,,2021-07-20 04:00:00+00,3161,negative,2024-12-09 16:00:01.938486+00,284773
,,2022-08-13 04:00:00+00,1182,negative,2024-12-09 16:00:01.938486+00,284774
,,2020-09-19 04:00:00+00,66,positive,2024-12-09 16:00:01.938486+00,284775
,,2020-05-13 04:00:00+00,1875,negative,2024-12-09 16:00:01.938486+00,284776
,,2021-11-24 05:00:00+00,335,positive,2024-12-09 16:00:01.938486+00,284777
,,2021-02-28 05:00:00+00,3161,negative,2024-12-09 16:00:01.938486+00,284778
,,2023-03-28 04:00:00+00,49,positive,2024-12-09 16:00:01.938486+00,284779
,,2020-10-18 04:00:00+00,174,positive,2024-12-09 16:00:01.938486+00,284780
,,2022-12-05 05:00:00+00,1889,negative,2024-12-09 16:00:01.938486+00,284781
,,2021-02-07 05:00:00+00,162,positive,2024-12-09 16:00:01.938486+00,284782
,,2023-07-18 04:00:00+00,25,positive,2024-12-09 16:00:01.938486+00,284783
,,2023-03-27 04:00:00+00,769,negative,2024-12-09 16:00:01.938486+00,284784
,,2021-06-20 04:00:00+00,1605,negative,2024-12-09 16:00:01.938486+00,284785
,,2024-04-15 04:00:00+00,148,negative,2024-12-09 16:00:01.938486+00,284786
,,2022-03-20 04:00:00+00,1340,negative,2024-12-09 16:00:01.938486+00,284787
,,2021-06-27 04:00:00+00,11,positive,2024-12-09 16:00:01.938486+00,284788
,,2024-04-10 04:00:00+00,15,positive,2024-12-09 16:00:01.938486+00,284789
,,2020-06-05 04:00:00+00,130,positive,2024-12-09 16:00:01.938486+00,284790
,,2022-07-19 04:00:00+00,477,positive,2024-12-09 16:00:01.938486+00,284791
,,2020-09-28 04:00:00+00,3895,negative,2024-12-09 16:00:01.938486+00,284792
,,2021-11-15 05:00:00+00,10780,negative,2024-12-09 16:00:01.938486+00,284793
,,2023-11-27 05:00:00+00,210,negative,2024-12-09 16:00:01.938486+00,284794
,,2020-10-31 04:00:00+00,290,positive,2024-12-09 16:00:01.938486+00,284795
,,2021-03-19 04:00:00+00,7933,negative,2024-12-09 16:00:01.938486+00,284796
,,2022-12-14 05:00:00+00,1772,negative,2024-12-09 16:00:01.938486+00,284797
,,2023-04-20 04:00:00+00,16,positive,2024-12-09 16:00:01.938486+00,284798
,,2021-09-26 04:00:00+00,2587,negative,2024-12-09 16:00:01.938486+00,284799
,,2022-06-03 04:00:00+00,316,positive,2024-12-09 16:00:01.938486+00,284800
,,2024-01-16 05:00:00+00,193,negative,2024-12-09 16:00:01.938486+00,284801
,,2022-01-23 05:00:00+00,381,positive,2024-12-09 16:00:01.938486+00,284802
,,2022-10-12 04:00:00+00,1864,negative,2024-12-09 16:00:01.938486+00,284803
,,2023-09-13 04:00:00+00,99,positive,2024-12-09 16:00:01.938486+00,284804
,,2020-07-21 04:00:00+00,178,positive,2024-12-09 16:00:01.938486+00,284805
,,2020-12-24 05:00:00+00,7650,negative,2024-12-09 16:00:01.938486+00,284806
,,2021-04-30 04:00:00+00,368,positive,2024-12-09 16:00:01.938486+00,284807
,,2023-06-13 04:00:00+00,132,negative,2024-12-09 16:00:01.938486+00,284808
,,2023-01-25 05:00:00+00,272,positive,2024-12-09 16:00:01.938486+00,284809
,,2022-09-15 04:00:00+00,1996,negative,2024-12-09 16:00:01.938486+00,284810
,,2022-04-27 04:00:00+00,324,positive,2024-12-09 16:00:01.938486+00,284811
,,2024-02-12 05:00:00+00,209,negative,2024-12-09 16:00:01.938486+00,284812
,,2021-12-23 05:00:00+00,2641,positive,2024-12-09 16:00:01.938486+00,284813
,,2020-04-08 04:00:00+00,1059,negative,2024-12-09 16:00:01.938486+00,284814
,,2023-10-20 04:00:00+00,70,positive,2024-12-09 16:00:01.938486+00,284815
,,2021-08-24 04:00:00+00,7532,negative,2024-12-09 16:00:01.938486+00,284816
,,2020-08-21 04:00:00+00,85,positive,2024-12-09 16:00:01.938486+00,284817
,,2021-04-14 04:00:00+00,10404,negative,2024-12-09 16:00:01.938486+00,284818
,,2023-01-09 05:00:00+00,1269,negative,2024-12-09 16:00:01.938486+00,284819
,,2020-12-08 05:00:00+00,1162,positive,2024-12-09 16:00:01.938486+00,284820
,,2023-05-28 04:00:00+00,11,positive,2024-12-09 16:00:01.938486+00,284821
,,2021-05-23 04:00:00+00,2309,negative,2024-12-09 16:00:01.938486+00,284822
,,2021-01-02 05:00:00+00,453,positive,2024-12-09 16:00:01.938486+00,284823
,,2023-02-19 05:00:00+00,728,negative,2024-12-09 16:00:01.938486+00,284824
,,2023-06-20 04:00:00+00,18,positive,2024-12-09 16:00:01.938486+00,284825
,,2022-02-17 05:00:00+00,7440,negative,2024-12-09 16:00:01.938486+00,284826
,,2022-06-22 04:00:00+00,2211,negative,2024-12-09 16:00:01.938486+00,284827
,,2021-10-03 04:00:00+00,162,positive,2024-12-09 16:00:01.938486+00,284828
,,2024-01-03 05:00:00+00,192,positive,2024-12-09 16:00:01.938486+00,284829
,,2023-08-25 04:00:00+00,174,negative,2024-12-09 16:00:01.938486+00,284830
,,2020-06-26 04:00:00+00,1924,negative,2024-12-09 16:00:01.938486+00,284831
,,2022-10-25 04:00:00+00,213,positive,2024-12-09 16:00:01.938486+00,284832
,,2022-03-13 05:00:00+00,26,positive,2024-12-09 16:00:01.938486+00,284833
,,2021-07-10 04:00:00+00,1934,negative,2024-12-09 16:00:01.938486+00,284834
,,2023-12-04 05:00:00+00,121,positive,2024-12-09 16:00:01.938486+00,284835
,,2021-11-02 04:00:00+00,215,positive,2024-12-09 16:00:01.938486+00,284836
,,2020-05-23 04:00:00+00,1510,negative,2024-12-09 16:00:01.938486+00,284837
,,2022-07-26 04:00:00+00,2055,negative,2024-12-09 16:00:01.938486+00,284838
,,2020-10-11 04:00:00+00,99,positive,2024-12-09 16:00:01.938486+00,284839
,,2024-04-03 04:00:00+00,192,negative,2024-12-09 16:00:01.938486+00,284840
,,2021-10-22 04:00:00+00,208,positive,2024-12-09 16:00:01.938486+00,284841
,,2022-07-11 04:00:00+00,2104,negative,2024-12-09 16:00:01.938486+00,284842
,,2020-06-13 04:00:00+00,2084,negative,2024-12-09 16:00:01.938486+00,284843
,,2022-03-02 05:00:00+00,6662,negative,2024-12-09 16:00:01.938486+00,284844
,,2023-12-21 05:00:00+00,161,positive,2024-12-09 16:00:01.938486+00,284845
,,2023-08-06 04:00:00+00,92,negative,2024-12-09 16:00:01.938486+00,284846
,,2022-11-07 05:00:00+00,254,positive,2024-12-09 16:00:01.938486+00,284847
,,2023-02-25 05:00:00+00,74,positive,2024-12-09 16:00:01.938486+00,284848
,,2021-01-28 05:00:00+00,10727,negative,2024-12-09 16:00:01.938486+00,284849
,,2023-07-16 04:00:00+00,79,negative,2024-12-09 16:00:01.938486+00,284850
,,2021-05-29 04:00:00+00,52,positive,2024-12-09 16:00:01.938486+00,284851
,,2022-11-01 04:00:00+00,262,positive,2024-12-09 16:00:01.938486+00,284852
,,2022-06-15 04:00:00+00,2388,negative,2024-12-09 16:00:01.938486+00,284853
,,2021-10-08 04:00:00+00,300,positive,2024-12-09 16:00:01.938486+00,284854
,,2023-12-27 05:00:00+00,249,positive,2024-12-09 16:00:01.938486+00,284855
,,2020-07-01 04:00:00+00,2542,negative,2024-12-09 16:00:01.938486+00,284856
,,2023-09-01 04:00:00+00,309,negative,2024-12-09 16:00:01.938486+00,284857
,,2022-02-12 05:00:00+00,2034,negative,2024-12-09 16:00:01.938486+00,284858
,,2022-10-07 04:00:00+00,1586,negative,2024-12-09 16:00:01.938486+00,284859
,,2021-09-15 04:00:00+00,10124,negative,2024-12-09 16:00:01.938486+00,284860
,,2023-09-08 04:00:00+00,86,positive,2024-12-09 16:00:01.938486+00,284861
,,2024-01-21 05:00:00+00,162,negative,2024-12-09 16:00:01.938486+00,284862
,,2020-03-17 04:00:00+00,15,negative,2024-12-09 16:00:01.938486+00,284863
,,2022-06-08 04:00:00+00,389,positive,2024-12-09 16:00:01.938486+00,284864
